feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
0.1001813155323431,-0.1091301436860761,-0.8178448266950046,-0.4277763133788858,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,0,2,6,3,0
0.6652251816139841,-0.8021303459355911,0.263576059282315,-0.7073608586219712,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,1,0,9,3,0
0.3827032485731636,0.32867519735591605,1.705470573918741,-0.5170880431093159,-0.5693506376457914,-0.3814913492710154,0.182197529943736,4,1,2,0,0,0,0,4,1,0
-1.3124283496717597,-0.4040657747856327,-0.21705544559649367,0.06926287816437722,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,8,2,3,0,0,0,0,5,3,1
3.77296644506301,-0.13573346898570202,1.3449969452596344,-0.2724515660216161,-0.2465603476137659,2.39496481997066,0.182197529943736,5,0,0,0,0,0,0,11,1,1
-0.653210505909845,0.8630407561521061,0.263576059282315,1.2924452636028758,-0.2465603476137659,0.7670426775735626,2.787024933639187,1,1,1,0,1,0,0,9,0,0
-0.3706885728690245,5.046331550489581,0.5038918117217194,-0.4122438386431588,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,0,0,3,0
-1.029906416630939,-0.3988107969486696,-0.09689756937679153,-0.5559192299486333,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,9,2,1,0,1,1,0,8,3,0
1.6069649584167194,0.04392108581547555,1.8256284501384432,-0.5598023486325651,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,1,1,3,0,0,0,1,5,3,0
-0.653210505909845,-0.3281970322644773,0.263576059282315,-0.6219322475754728,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,0,8,3,0
0.6652251816139841,0.18941828467639268,-1.1783184553541108,-0.3695295331199097,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,1,0,1,3,0
-1.029906416630939,-0.16069461371127694,1.5853126976990388,2.072952119073156,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,0,1,1,0,1,0,2,8,3,1
-1.029906416630939,-0.5173762343951506,1.3449969452596344,1.9137442530319548,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,1,1,2,8,3,1
0.28852927089289016,-0.36169751597511735,0.3837339355020172,-0.664646553098722,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
-0.8415584612703921,-0.4467624697109583,-0.21705544559649367,-0.695711502570176,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,5,3,0
1.6069649584167194,-0.2079894142439453,-0.8178448266950046,-0.7694907575648791,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,10,0,1,0,0,1,0,3,3,0
0.3827032485731636,-0.4474193419405787,-0.21705544559649367,-0.04723068235357505,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,1,2,8,3,0
-0.2765145951887509,-0.4474193419405787,1.2248390690399324,-0.7500751641452204,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,1,3,0
1.2302690476956253,-0.4474193419405787,-0.8178448266950046,-0.4976724496896571,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,6,1,0,0,0,1,1,5,3,0
-0.2765145951887509,0.4840254796611391,-1.1783184553541108,-0.5520361112647015,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,1,1,0,0,0,2,6,3,0
3.0195746236208216,-0.18598419455166207,0.8643654403808259,2.4457315127306027,-0.5693506376457914,1.4162140840509327,1.050473331175553,5,1,0,0,0,0,0,0,2,1
1.7011389360969928,-0.4769785922734964,-0.09689756937679153,-0.8432700125595822,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,5,1,0,0,0,1,1,5,3,0
-0.08816663982820393,-0.3840311717822107,1.2248390690399324,-0.0006332581463941427,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,1,2,8,3,0
1.2302690476956253,-0.040486995690744994,0.3837339355020172,-0.2258541418144352,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,0,0,9,3,0
1.7011389360969928,0.6587534927401637,-0.21705544559649367,0.0071329792214693405,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,0,2,0,0,0,0,1,3,0
0.1001813155323431,-0.4474193419405787,-0.09689756937679153,-0.004516376830325885,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,1,0,5,3,0
1.4186170030561722,-0.3318098295273895,0.3837339355020172,-0.2336203791822987,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,2,2,0,0,0,0,9,3,0
0.28852927089289016,-0.35151599641600123,0.14341818306261284,3.474757963972515,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,2,1,0,0,1,0,5,3,1
-0.464862550549298,-0.4474193419405787,0.5038918117217194,1.471068723063736,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,0,0,0,3,0
-0.2765145951887509,0.8932568787146441,0.14341818306261284,0.2478863376252373,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,2,2,0,1,0,0,0,3,0
0.5710512039337107,-0.4375662584962728,0.8643654403808259,0.9313152259972242,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,3,0,0,1,0,5,3,0
0.8535731369745312,-0.18565575843685192,0.6240496879414215,-0.2064385483947765,0.07622994241825963,0.7870171823882509,3.221162834255096,0,0,1,0,1,0,1,9,0,0
0.006007337852069585,-0.02275144549099437,1.8256284501384432,0.3566136607753261,3.9497134228025663,-0.4114531064930479,-0.25194037067217256,1,1,1,0,0,0,1,5,3,0
0.1943552932126166,-0.4060363914744939,0.5038918117217194,0.3604967794592579,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,2,2,0,1,0,2,6,3,0
-0.7473844835901186,-0.4474193419405787,-1.2984763315738133,0.16634084526267076,-0.5693506376457914,3.243881274594913,0.182197529943736,4,1,2,0,1,0,0,8,0,0
-0.3706885728690245,0.02158743000838217,0.023260306842910656,0.2906006431484865,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,9,3,0
-0.08816663982820393,2.2651345302768355,-0.9380027029147068,-0.01616573288212111,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,9,2,1,0,0,0,0,1,3,0
-0.3706885728690245,-0.2855003373391517,-0.8178448266950046,0.2711850497288278,1.367391102546362,-0.4114531064930479,-0.25194037067217256,4,2,2,0,1,0,2,8,3,0
1.2302690476956253,-0.02209457326137397,0.6240496879414215,-0.3073996341770018,2.3357619726424383,-0.4114531064930479,-0.25194037067217256,4,0,2,0,1,0,0,5,3,0
-1.029906416630939,0.6318217313257276,-0.8178448266950046,1.8826793035605007,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,2,1,0,1,0,0,0,3,1
-0.3706885728690245,-0.20996003093280646,0.263576059282315,-0.5403867552129062,-0.5693506376457914,0.6971319107221535,0.6163354305596446,1,1,1,0,1,0,0,9,0,0
-1.029906416630939,-0.4257425583631057,-1.2984763315738133,-0.07441251314109723,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,1,0,1,3,0
-0.653210505909845,-0.4277131750519669,1.2248390690399324,-0.9131661488703536,2.3357619726424383,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,8,3,0
-1.3124283496717597,5.526176714227279,-0.4573711980358981,1.098289329406289,4.595294002866617,-0.4114531064930479,-0.25194037067217256,0,2,1,0,1,0,2,6,3,1
1.1360950700153518,1.55439877782757,-0.21705544559649367,0.5896007818112307,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,5,1,1,0,1,1,0,8,3,0
0.28852927089289016,-0.4418359279888053,-1.1783184553541108,0.3643798981431896,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,2,8,3,0
-0.464862550549298,-0.2894415707168741,0.3837339355020172,-0.5675685860004285,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,9,3,0
0.006007337852069585,-0.4956994508176776,-1.7791078364526218,-0.4976724496896571,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,1,2,5,3,0
1.7011389360969928,0.7132738877986564,0.6240496879414215,-0.16372424287152731,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,4,1,3,0,0,0,0,9,3,0
-0.08816663982820393,-0.4050510831300633,-0.4573711980358981,0.7992891907435448,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,0,1,0,0,1,0,0,8,3,0
-0.7473844835901186,0.16084434268790554,1.1046811928202305,0.4381591531378927,-0.5693506376457914,1.6359336370125042,1.050473331175553,7,2,1,0,0,0,1,3,1,0
-1.4066023273520332,-0.23229368673989986,0.023260306842910656,-0.2646853286537526,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,8,2,1,0,0,0,0,11,3,1
-0.8415584612703921,0.7553137104943616,1.4651548214793366,0.1974057947341247,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,2,1,0,0,0,1,4,3,0
-1.59495028271258,-0.2204699866067328,0.3837339355020172,-0.6413478409951316,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,2,6,3,0
-0.653210505909845,-0.3479031991530891,-1.4186342077935157,0.09256159026796767,0.07622994241825963,0.8569279492396601,1.050473331175553,0,2,1,0,0,0,0,6,0,1
0.28852927089289016,-0.4943857063584368,-1.6589499602329196,-0.7461920454612886,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,2,0,1,0,1,0,2,6,3,0
-0.3706885728690245,0.02388648281205356,0.263576059282315,1.8089000485657976,4.272503712834592,-0.4114531064930479,-0.25194037067217256,9,2,1,0,0,0,0,1,3,1
3.396270534341916,-0.2378771006916732,-1.0581605791344089,0.7565748852202956,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,1,1,0,0,0,0,1,3,1
-0.18234061750847744,-0.38928614961917385,-1.6589499602329196,-0.058880038405370275,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,1,2,6,3,0
-0.9357324389506656,-0.7121388504775972,0.984523316600528,-0.2064385483947765,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,1,0,5,3,0
0.4768772262534372,-0.4349387695777912,1.1046811928202305,1.098289329406289,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,1,1,0,0,0,0,9,3,1
-0.08816663982820393,-0.3548003575641032,-0.33721332181619584,-0.0705293944571655,-0.5693506376457914,2.5947098681175427,0.182197529943736,7,0,1,0,1,0,0,8,0,0
0.7593991592942577,-0.4956994508176776,0.5038918117217194,0.5119384081325958,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,0,3,0
0.1001813155323431,-0.3318098295273895,-0.5775290742556002,-0.695711502570176,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,0,8,3,0
0.9477471146548048,-0.42869848339639743,-0.9380027029147068,-0.7656076388809473,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,0,1,1,1,2,8,3,0
-0.7473844835901186,-0.32228518219789376,-1.0581605791344089,6.596785385853636,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,0,8,3,0
-0.8415584612703921,-0.1866410667812825,-0.8178448266950046,2.9350044669060025,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,1,0,5,3,1
1.1360950700153518,1.0440090554125243,-0.09689756937679153,-0.2646853286537526,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,2,8,3,0
-1.4066023273520332,-0.2730197649763643,-1.1783184553541108,-0.2879840407573431,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,1,0,3,3,0
-0.8415584612703921,-0.22178373106597354,0.263576059282315,-0.4044776012752953,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,1,1,0,0,8,3,0
1.512790980736446,-0.412933549885508,-0.8178448266950046,0.6090163752308894,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,3,3,0
0.28852927089289016,-0.5071947148360345,-0.21705544559649367,-0.9636466917614662,2.3357619726424383,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,1,0,8,3,0
-0.653210505909845,-0.08088463781239917,1.1046811928202305,-0.7966725883524013,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,5,3,0
-1.5007763050323066,-0.27203445663193365,-0.09689756937679153,-0.35399705838418266,1.367391102546362,-0.4114531064930479,-0.25194037067217256,9,2,1,0,0,0,0,5,3,0
0.7593991592942577,-0.4438065446776665,1.8256284501384432,-0.3578801770681144,1.6901813925783875,-0.4114531064930479,-0.25194037067217256,10,1,0,1,1,0,1,5,3,0
0.8535731369745312,-0.4474193419405787,0.3837339355020172,1.2885621449189442,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,6,2,1,0,1,0,1,9,3,0
0.6652251816139841,0.12077513668106155,-1.4186342077935157,0.8963671578418383,-0.5693506376457914,1.376265074421556,0.6163354305596446,1,1,1,0,1,0,0,3,0,1
0.1943552932126166,-0.3919136385376554,0.984523316600528,-0.334581464964524,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,3,1,0,0,0,1,1,5,3,0
-0.653210505909845,1.3432143560046137,0.5038918117217194,-0.6296984849433364,-0.5693506376457914,2.0454109857136147,1.9187491324073704,4,2,2,0,0,0,0,0,1,0
1.2302690476956253,-0.0697178099088525,-1.5387920840132177,1.5603804527941665,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,1,0,0,0,0,0,3,0
-1.4066023273520332,-0.4158894749187998,-1.6589499602329196,1.7001727254157089,-0.5693506376457914,-0.1318100390874115,0.6163354305596446,0,2,1,0,0,0,0,6,0,0
-1.2182543719914858,0.15131969535840986,1.5853126976990388,-0.08217875050896073,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,0,0,4,3,0
-1.2182543719914858,-0.09632113520847843,1.4651548214793366,1.6186272330531424,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,2,8,3,0
-0.9357324389506656,-0.5009544286546407,0.6240496879414215,-0.2258541418144352,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,0,5,3,0
-0.5590365282295715,0.5296780996197564,-0.9380027029147068,-0.03558132630177982,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,1,3,0
-0.2765145951887509,-0.4247572500186751,-0.33721332181619584,-0.020048851566052853,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,2,2,0,1,0,0,8,3,0
-1.3124283496717597,-0.319329257164602,1.4651548214793366,-0.2646853286537526,-0.5693506376457914,0.4174888433165171,0.182197529943736,4,2,2,0,0,0,0,10,2,0
-1.4066023273520332,-0.4250856861334853,-0.9380027029147068,-0.45495814416640795,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,2,1,0,0,1,0,5,3,0
0.3827032485731636,-0.3321382656421996,1.5853126976990388,-0.9325817422900122,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,1,1,3,0
0.28852927089289016,0.10402489482574154,0.5038918117217194,1.7856013364622072,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,2,1,0,0,0,1,10,3,1
0.5710512039337107,-0.26842165936902146,-0.4573711980358981,1.2807959075510809,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,1,2,0,1,0,0,1,3,0
1.0419210923350783,-0.7660023733064695,-1.4186342077935157,0.8963671578418383,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,3,3,1
-0.3706885728690245,0.55234019154166,0.5038918117217194,-0.4122438386431588,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,2,3,0,1,0,2,8,3,0
1.1360950700153518,-0.4484046502850093,-0.9380027029147068,-0.4860230936378619,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,1,2,0,0,0,0,1,3,0
-0.8415584612703921,-0.706883872640634,-1.5387920840132177,-0.3850620078556366,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,1,1,0,2,6,3,0
-1.4066023273520332,-0.4569439892700744,-0.6976869504753024,2.8728745679630947,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,0,5,3,1
1.2302690476956253,0.1082945643182741,1.5853126976990388,0.1585746078948073,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,4,0,2,0,1,0,0,5,3,0
0.1001813155323431,0.5293496635049463,0.6240496879414215,-0.27633468470554784,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,9,0,1,0,1,0,2,8,3,0
-0.2765145951887509,-0.4474193419405787,0.14341818306261284,-0.07441251314109723,-0.5693506376457914,1.0666602497938873,1.4846112317914617,7,1,2,0,1,0,0,0,0,0
-1.029906416630939,-0.5975146464088386,-1.2984763315738133,-0.4471919067985445,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,2,8,3,0
-0.8415584612703921,-0.4149041665743692,-0.33721332181619584,-0.4122438386431588,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,0,8,3,0
-0.3706885728690245,-0.4030804664412021,-0.4573711980358981,0.03819792869292328,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,8,3,0
0.28852927089289016,3.6225609927873785,-0.33721332181619584,-0.31516587154486525,0.07622994241825963,3.024161721633342,0.182197529943736,4,1,2,0,1,0,0,8,1,0
0.5710512039337107,1.7324111520546963,0.14341818306261284,-0.3268152275966605,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,0,3,0
-1.3124283496717597,0.7116317072246053,-1.2984763315738133,-0.37341265180384137,-0.5693506376457914,1.3862523268289002,0.6163354305596446,0,2,1,0,0,1,0,7,0,0
0.5710512039337107,-0.3764771411415762,-0.4573711980358981,-0.5986335354718825,0.07622994241825963,3.3038047890389786,0.6163354305596446,7,1,1,0,1,0,0,8,0,0
0.1943552932126166,-0.4444634169072869,-0.9380027029147068,-0.4510750254824762,0.07622994241825963,3.1739705077435043,1.050473331175553,4,1,2,0,1,0,1,8,0,0
-1.2182543719914858,3.1210390454722083,1.3449969452596344,0.3566136607753261,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,2,1,0,1,0,2,8,3,0
-1.2182543719914858,-0.2572548314654748,0.6240496879414215,-0.7694907575648791,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,2,1,0,1,0,0,5,3,0
-1.029906416630939,-0.4083354442781653,1.4651548214793366,0.6672631554898655,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,4,3,0
-1.3124283496717597,-0.36169751597511735,-1.5387920840132177,1.2963283822868077,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,0,2,1,0,1,1,0,6,3,1
1.7011389360969928,-0.2178424976882512,1.3449969452596344,-0.6607634344147904,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,1,3,0
0.6652251816139841,-0.4103060609670264,0.7442075641611237,-0.8549193686113774,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,0,2,0,0,1,0,5,3,0
-0.464862550549298,0.8252706029489334,1.3449969452596344,-0.920932386238217,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,4,2,2,0,1,0,2,8,3,0
-0.08816663982820393,-0.2365633562324324,0.263576059282315,-0.4316594320628176,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,6,1,2,0,0,0,0,9,3,0
-0.8415584612703921,-0.5019397369990714,-1.1783184553541108,-0.5015555683735888,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,0,1,1,1,1,0,0,8,3,0
-0.08816663982820393,-0.3853449162414515,1.3449969452596344,-0.3811788891717049,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,1,0,0,1,0,2,8,3,0
0.28852927089289016,-0.3465894546938483,-1.6589499602329196,0.31001623656814525,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,2,1,2,0,1,0,2,6,3,0
-0.5590365282295715,-0.5121212565581874,1.2248390690399324,-0.6025166541558141,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,2,8,3,0
0.5710512039337107,-0.5216459038876832,-0.5775290742556002,0.11974342105548988,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,5,3,0
0.6652251816139841,-0.2079894142439453,-0.09689756937679153,0.07314599684830896,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,1,5,3,0
-1.3124283496717597,-0.5521904625650315,1.705470573918741,-0.6568803157308586,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,3,2,1,1,0,1,0,5,3,0
-0.464862550549298,1.213482090654586,0.14341818306261284,-0.7306595707255616,-0.5693506376457914,1.2564180455334264,4.089438635486913,4,1,2,0,1,0,0,9,0,0
-0.2765145951887509,-0.1777732916814072,0.6240496879414215,-0.6995946212541078,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,1,2,8,3,0
-0.18234061750847744,-0.4474193419405787,1.5853126976990388,-0.6374647223111999,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,1,3,0
-1.2182543719914858,-0.4254141222482955,-1.5387920840132177,-0.9248155049221488,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,2,1,0,0,0,0,3,3,0
-0.2765145951887509,-0.05165382359429168,0.5038918117217194,-0.8277375378238552,0.3990202324502852,1.1265837642379524,0.182197529943736,1,1,1,0,1,0,0,0,0,0
-0.2765145951887509,-0.15543963587431384,0.263576059282315,0.403211084982507,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,0,1,0,0,1,2,6,3,0
-0.2765145951887509,-0.4185169638372814,-0.9380027029147068,0.09256159026796767,-0.2465603476137659,1.4561630936803094,1.4846112317914617,9,1,2,0,0,0,0,9,2,1
-0.7473844835901186,-0.09369364628999684,0.263576059282315,0.675029392857729,0.07622994241825963,3.3337665462610118,1.050473331175553,0,1,1,0,1,0,0,8,1,0
0.5710512039337107,1.0446659276421448,-0.21705544559649367,-0.37341265180384137,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,6,1,2,0,1,0,2,8,3,0
1.0419210923350783,-0.2513429813988913,1.1046811928202305,-0.6762959091505173,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,1,3,0
-0.653210505909845,-0.2569263953506646,-0.09689756937679153,-0.6607634344147904,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,8,3,0
1.4186170030561722,-0.4474193419405787,1.2248390690399324,0.6012501378630258,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,5,1,1,0,0,0,0,4,3,0
-0.464862550549298,1.3152972862457468,1.8256284501384432,0.25565257499310085,-0.5693506376457914,4.142733991255889,0.6163354305596446,4,1,2,0,0,0,0,1,0,0
-0.08816663982820393,-0.4221297611001935,-1.1783184553541108,0.9584970567847462,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,2,8,3,0
-1.029906416630939,-0.4470909058257685,0.263576059282315,-0.5403867552129062,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,10,2,0,0,0,0,0,9,3,0
-0.8415584612703921,-0.4434781085628563,-1.4186342077935157,0.32166559261994043,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,1,0,1,3,0
-0.8415584612703921,-0.006001203635674342,0.6240496879414215,-0.7578414015130839,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,1,0,9,3,0
0.3827032485731636,-0.2874709540280129,0.3837339355020172,-0.575334823368292,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,0,1,3,0
1.7953129137772663,-0.4457771613665277,1.5853126976990388,0.554652713655845,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,10,3,1
0.1943552932126166,-0.476321720043876,0.14341818306261284,0.21293826946985167,-0.5693506376457914,1.0666602497938873,0.6163354305596446,7,1,0,0,1,1,0,0,0,0
0.9477471146548048,-0.4464340335961481,0.8643654403808259,0.0032498605375376,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,1,2,8,3,0
-0.8415584612703921,0.15361874816208124,0.6240496879414215,0.13527589579121682,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,2,8,3,0
0.5710512039337107,-0.45136057531830104,-1.2984763315738133,-0.9325817422900122,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,8,3,0
0.7593991592942577,-0.999192014821709,1.3449969452596344,-0.6452309596790633,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,9,1,1,1,1,1,2,6,3,0
0.3827032485731636,-0.4474193419405787,0.6240496879414215,-0.6025166541558141,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,2,0,0,0,0,1,3,0
-0.3706885728690245,-0.30192214307966153,1.5853126976990388,5.2105120156900036,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,10,2,1,0,0,0,0,4,3,1
0.6652251816139841,-0.414575730459559,1.5853126976990388,-0.20255542971084475,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,3,0,1,0,2,8,3,0
-0.5590365282295715,-0.33115295729776906,-0.8178448266950046,-0.5481529925807698,0.3990202324502852,-0.28161882519757386,0.6163354305596446,4,1,2,0,0,1,0,3,1,0
1.88948689145754,-0.4986553758509694,-1.6589499602329196,0.0964447089518994,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,5,1,0,0,1,1,2,6,3,0
-0.653210505909845,0.8630407561521061,0.984523316600528,1.4555362483280092,1.367391102546362,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,0,5,3,0
-0.653210505909845,-0.437894694611083,-0.09689756937679153,0.1042109463197629,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,0,8,3,1
0.4768772262534372,0.4889520213832921,-0.09689756937679153,-0.7034777399380394,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,1,0,8,3,0
1.4186170030561722,-0.1784301639110276,-0.8178448266950046,-0.7889063509845378,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,1,0,0,0,2,6,3,0
-0.9357324389506656,-0.4247572500186751,-0.5775290742556002,-0.004516376830325885,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,1,3,0
1.3244430253758988,0.2764538551010948,0.7442075641611237,0.011016097905401085,-0.5693506376457914,2.2351687814531536,0.182197529943736,5,0,1,0,0,0,0,3,0,1
-1.2182543719914858,-0.4365809501518422,-1.6589499602329196,0.04984728474471852,1.367391102546362,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,3,3,0
0.3827032485731636,4.446935640960971,0.5038918117217194,-0.8821011993988996,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,0,1,1,0,1,0,2,6,3,0
